Holiday Inn Boxborough|Boston,Holiday Inn Express Boston,0.682926829268
Westin Tysons Corner|Tysons Corner,Econo Lodge Cornersville,0.235294117647
OR|Tysons Corner,Econo Lodge Cornersville,0.153846153846
Crowne Plaza|Tysons Corner,Econo Lodge Cornersville,0.434782608696
Hilton|Tysons Corner,Holiday Inn Express Charleston Moncks Corner,0.333333333333
Sheraton Premiere at Tysons Corner|Tysons Corner,Holiday Inn Express Charleston Moncks Corner,0.4
Wingate by Wyndham|Erie,Wingate Hotel Erie,0.56
OR|Erie,Courtyard Hotel Erie,0.363636363636
previously|Ontario,Peppertree Motel Ontario,0.384615384615
aLoft OntarioRancho Cucamonga|Ontario,Ontario Airport Inn (California),0.478260869565
OR|Ontario,Motel 6 Airport Ontario,0.235294117647
Hilton Ontario Airport|Ontario,Hilton Hotel Airport Ontario (California),0.681818181818
OR|Ontario,Motel 6 Airport Ontario,0.235294117647
Hyatt Place Ontario Mills|Ontario,Hyatt Place Hotel Ontario (California),0.636363636364
OR|Ontario,Motel 6 Airport Ontario,0.235294117647
Extended StayAmerica Ontario|Ontario,Extended Stay America Hotel Airport Ontario (California),0.625
Sheraton Airport|Ontario,Sheraton Hotel Airport Ontario (California),0.68085106383
Ayres Suites Ontario Convention Center|Ontario,Ayres Hotel & Suites Ontario (California),0.6
OR|Ontario,Motel 6 Airport Ontario,0.235294117647
Ramada Limited|Ontario,Ramada Limited Hotel Airport Ontario (California),0.549019607843
Marriott Downtown|Ontario,Marriott Hotel Airport Ontario (California),0.541666666667
Customer Favorite|Ontario,Stockmans Motel Ontario (Oregon),0.5
Hyatt Regency Coconut Point|Naples - Fort Myers,Hilton Garden Inn Airport Fort Myers,0.461538461538
Hyatt Place Ft Myers at the Forum|Naples - Fort Myers,Hyatt Place Hotel Fort Myers,0.5
La Quinta Ft Myers|Naples - Fort Myers,La Quinta Inn Central Fort Myers,0.666666666667
Olde Marco Island Inn and Suites|Naples - Fort Myers,Fairfield Inn & Suites Naples (Florida),0.64
Hilton Naples|Naples - Fort Myers,Hilton Hotel Naples (Florida),0.631578947368
Bayfront Inn|Naples - Fort Myers,Bayfront Inn Fifth Avenue Naples (Florida),0.648648648649
La Quinta|Prattville,La Quinta Inn and Suites Prattville (Alabama),0.45
Amenities Shuttle  Restaurant  Pool  Fitness  Business  Laundry  Golf|Rochester,Best Western Soldiers Field Tower & Suites Rochester (Minnesota),0.414414414414
REVIEW|Rochester,Residence Inn Rochester (New York),0.421052631579
Radisson|Rochester,Radisson Hotel Airport Rochester (New York),0.64
OR|Rochester,Doubletree Hotel Rochester (New York),0.333333333333
Hotel Waco|Waco,,0.0
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
Country Inn and Suites|Denver,Econo Lodge Inn & Suites Denver (Pennsylvania),0.666666666667
Crystal Inn|Denver,Comfort Inn Denver (Pennsylvania),0.636363636364
Staybridge Suites|Denver,Staybridge Suites Airport Denver (Colorado),0.62962962963
La Quinta Airport Inn and Suites|Denver,La Quinta Inn & Suites Airport Denver (Colorado),0.571428571429
Crossland Extended Stay|Denver,Holiday Inn Stapleton East Denver,0.448979591837
Best Western Boulder Inn|Denver,Best Western Hotel Denver,0.666666666667
Boulder Outlook|Denver,Budget Host Inn Denver (Colorado),0.47619047619
OR|Denver,Doubletree Hotel Denver,0.333333333333
Hotel Boulderado|Denver,Doubletree Hotel Denver,0.5
Millennium Harvest House Boulder|Denver,Hampton Inn & Suites Speer Boulevard Denver,0.5
OR|Denver,Doubletree Hotel Denver,0.333333333333
Denver Boulder Days Inn South Boulder Road|Denver,Budget Host Inn Denver (Colorado),0.548387096774
Staybridge Suites|Denver,Staybridge Suites Airport Denver (Colorado),0.62962962963
Extended StayAmerica|Denver,Best Western Hotel Denver,0.4375
Hotel Teatro|Denver,Hotel Teatro Denver (Colorado),0.5
Grand Hyatt|Denver,Grand Hyatt Hotel Denver (Colorado),0.628571428571
Hotel Monaco|Denver,Hotel Monaco Denver (Colorado),0.5
OR|Denver,Doubletree Hotel Denver,0.333333333333
Oxford Hotel|Denver,Oxford Hotel Denver (Colorado),0.48
Court Pl|Denver,Comfort Inn Denver (Pennsylvania),0.526315789474
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
Westin Tabor Center|Denver,The Westin Hotel Tabor Center Denver (Colorado),0.690909090909
OR|Denver,Doubletree Hotel Denver,0.333333333333
The Curtis|Denver,The Curtis Hotel Denver (Colorado),0.606060606061
The Magnolia Hotel|Denver,Magnolia Hotel Denver (Colorado),0.484848484848
Ramada Continental|Denver,Ramada Inn Midtown Denver,0.611111111111
TownePlace Suites|Denver,TownePlace Suites Downtown Denver (Colorado),0.618181818182
OR|Denver,Doubletree Hotel Denver,0.333333333333
OR|Denver,Doubletree Hotel Denver,0.333333333333
Candlewood Suites|Denver,Econo Lodge Inn & Suites Denver (Pennsylvania),0.585365853659
Towneplace Suites|Denver,TownePlace Suites Downtown Denver (Colorado),0.618181818182
Crossland Glendale|Denver,Brown Palace Hotel Denver,0.466666666667
La Quinta Inn and Suites|Denver,La Quinta Inn & Suites Airport Denver (Colorado),0.645161290323
TownePlace Suites|Denver,TownePlace Suites Downtown Denver (Colorado),0.618181818182
La Quinta|Denver,Burnsley All Suite Hotel Denver,0.444444444444
Holiday Inn|Denver,Quality Inn Denver,0.636363636364
Doubletree Tech Center|Denver,Hyatt Regency Hotel Tech Center Denver,0.666666666667
Sheraton Tech Center|Denver,Hyatt Regency Hotel Tech Center Denver,0.695652173913
OR|Denver,Doubletree Hotel Denver,0.333333333333
Four Points|Denver,Four Points Hotel Southeast Denver,0.666666666667
Hotel Denver Tech Center|Denver,Marriott Hotel Tech Center Denver,0.6875
OR|Denver,Doubletree Hotel Denver,0.333333333333
Staybridge Suites|Denver,Staybridge Suites Airport Denver (Colorado),0.62962962963
Wingate by Wyndham Greenwood Village|Denver,Inn at Cherry Creek Denver (Colorado),0.388059701493
Summerfield Suites|Denver,Hyatt Summerfield Suites Airport Denver (Colorado),0.58064516129
TownePlace Suites|Denver,TownePlace Suites Downtown Denver (Colorado),0.618181818182
Inverness Hotel and Golf Club|Denver,Days Inn Business Place Denver (Colorado),0.4
Element Denver Park Meadows|Denver,Red Lion Hotel Central Denver (Colorado),0.44
OR|Denver,Doubletree Hotel Denver,0.333333333333
Holiday Inn Express Englewood|Denver,Holiday Inn Express Hotel & Suites Airport Denver (Colorado),0.615384615385
Hyatt Place South Park Meadows|Denver,TownePlace Suites Southeast Denver (Colorado),0.492753623188
Extended Stay Deluxe Tech Center South|Denver,Homestead Studio Suites Tech Center North Denver (Colorado),0.571428571429
Customer Favorite|Denver,Comfort Inn Denver (Pennsylvania),0.5
Westin Westminster|Denver,Best Western Hotel Denver,0.666666666667
Customer Favorite|Denver,Comfort Inn Denver (Pennsylvania),0.5
Summerfield Suites Broomfield|Denver,Hyatt Summerfield Suites Airport Denver (Colorado),0.657534246575
TownePlace Suites|Denver,TownePlace Suites Downtown Denver (Colorado),0.618181818182
Holiday Inn Airport Financial Plaza|Shreveport,Days Inn Airport Shreveport,0.588235294118
REVIEW|Lincoln,Relax Inn Lincoln (Nebraska),0.4
REVIEW|Lincoln,Relax Inn Lincoln (Nebraska),0.4
Americas Best Value Inn|Lincoln,Best Western Inn Lincoln (Illinois),0.564102564103
OR|Grand Junction,Courtyard Hotel Grand Junction,0.363636363636
Extended StayAmerica Norton|Raynham - Middleboro - Taunton,Best Western Inn Staunton,0.46511627907
Hagerstown Hotel and Convention Center|Hagerstown,Country Inn & Suites Hagerstown,0.473684210526
Sunriver Resort|Bend - Sunriver,Seventh Mountain Resort Bend,0.578947368421
OR|Bend - Sunriver,Sunriver Resort,0.5
OR|Bend - Sunriver,Sunriver Resort,0.5
OR|Bend - Sunriver,Sunriver Resort,0.5
Ramada Center|Laramie,Ramada Inn Laramie,0.695652173913
Harbour View Inn|Charleston,HarbourView Inn Charleston (South Carolina),0.612244897959
OR|Charleston,Courtyard Hotel North Charleston,0.363636363636
Anchorage Inn|Charleston,Anchorage Inn Charleston (South Carolina),0.590909090909
Francis Marion|Charleston,The Francis Marion Hotel Charleston (South Carolina),0.549019607843
Charleston Harbor Resort|Charleston,The Resort On Mount Charleston,0.615384615385
Vendue Inn|Charleston,Sleep Inn North Charleston,0.631578947368
Wild Dunes Resort|Charleston,Homewood Suites Airport North Charleston,0.55
REVIEW|Charleston,Holiday Inn Riverview Charleston,0.444444444444
Hilton Harbor Resort And Marina|Charleston,Hilton Garden Inn Airport North Charleston,0.538461538462
OR|Charleston,Courtyard Hotel North Charleston,0.363636363636
Hyatt Place Convention Center|Charleston,Hyatt Place Hotel Airport North Charleston,0.612244897959
Quality Suites Convention Center|Charleston,Quality Suites North Charleston,0.608695652174
Ramada Inn|Charleston,Days Inn North Charleston,0.666666666667
Wingate by Wyndham|Charleston,Wingate Inn North Charleston,0.620689655172
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
Radisson Airport|New Orleans,Renaissance Arts Hotel New Orleans,0.625
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
Four Points|New Orleans,Comfort Suites New Orleans,0.56
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
Wingate Inn|New Orleans,Residence Inn New Orleans,0.583333333333
Fairfield Inn|New Orleans,Elysian Fields Inn New Orleans,0.645161290323
The Whitney  A Wyndham Historic Hotel|New Orleans,The Whitney Hotel New Orleans,0.52380952381
Hotel Monaco|New Orleans,Hotel Monteleone New Orleans,0.5
Customer Favorite|New Orleans,Comfort Suites New Orleans,0.58064516129
or|New Orleans,Bourbon Hotel New Orleans,0.444444444444
sometimes|New Orleans,Comfort Suites New Orleans,0.521739130435
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
name change|New Orleans,Queen Anne Hotel New Orleans,0.47619047619
Wyndham New Orleans at Canal Place|New Orleans,Westin Canal Place Hotel New Orleans,0.682926829268
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
REVIEW|New Orleans,Residence Inn New Orleans,0.421052631579
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
Chateau Bourbon Wyndham Historic|New Orleans,Chateau Bourbon Hotel New Orleans,0.63829787234
REVIEW|New Orleans,Residence Inn New Orleans,0.421052631579
The Bourbon Orleans|New Orleans,AAE Bourbon House Mansion New Orleans,0.681818181818
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
OR|New Orleans,Bourbon Hotel New Orleans,0.444444444444
Prince Conti Hotel|New Orleans,Prince Conti Hotel French Quarter New Orleans,0.6
Clarion Garden District Hotel|New Orleans,Clarion Grand Boutique Hotel New Orleans,0.622222222222
Holiday InnWestbank Tower|New Orleans,Holiday Inn French Quarter New Orleans,0.666666666667
Hyatt Place College Station|College Station - Bryan,Hyatt Place Hotel College Station,0.578947368421
Hilton Airport|Chicago,Hilton Hotel Chicago,0.6
OR|Chicago,Conrad Hotel Chicago,0.5
Westin OHare|Chicago,Westin Hotel Michigan Avenue Chicago,0.571428571429
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Hyatt Rosemont|Chicago,Hyatt Regency Hotel Chicago,0.666666666667
Sheraton Gateway Suites ORD|Chicago,Sheraton Hotel & Towers Chicago,0.577777777778
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
Holiday Inn Elk Grove|Chicago,Holiday Inn Midway Airport Chicago,0.63829787234
OR|Chicago,Conrad Hotel Chicago,0.5
Holiday Inn Express Mannheim Rd|Chicago,Holiday Inn Express Hotel & Suites Midway Airport Chicago,0.64
Holiday Inn Select Rosemont|Chicago,Holiday Inn Hotel & Suites Downtown Chicago,0.631578947368
Radisson Des Plaines|Chicago,Renaissance Suites Hotel Chicago,0.578947368421
Wyndham OHare|Chicago,Wyndham Hotel Chicago,0.7
Chicago OHare Hotel UNSURE IF CORRECT ZONE|Chicago,Courtyard Hotel Magnificent Mile Chicago,0.464285714286
REVIEW|Chicago,Park View Hotel Chicago,0.666666666667
Baymont Inn and Suites ORD|Chicago,Hampton Inn & Suites Downtown Chicago,0.666666666667
Comfort Inn OHare|Chicago,Comfort Suites Chicago,0.645161290323
Extended Stay Deluxe ORD|Chicago,Belden Stratford Hotel Chicago,0.5
Chicago OHare Garden Center|Chicago,AAE Parthenon Hostel Chicago,0.512820512821
OR|Chicago,Conrad Hotel Chicago,0.5
Sofitel OHare|Chicago,Sofitel Hotel Water Tower Chicago,0.666666666667
Sheraton Gateway Suites|Chicago,Sheraton Hotel & Towers Chicago,0.634146341463
Aloft|Chicago,Amalfi Hotel Chicago,0.545454545455
or|Chicago,Conrad Hotel Chicago,0.5
Amenities Suite  Shuttle  Restaurant  Fitness  Complimentary Breakfast  Business|Chicago,University Quarters Bed & Breakfast Chicago,0.434782608696
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Extended StayAmerica Elmhurst moved from ORD North zone|Chicago,Best Western River North Hotel Chicago,0.455696202532
OR|Chicago,Conrad Hotel Chicago,0.5
OHare Inn and Suites|Chicago,Fairfield Inn and Suites Downtown Chicago,0.622222222222
Hotel Indigo Palatine|Chicago,Hotel Indigo Downtown Gold Coast Chicago,0.487804878049
Marriot Southwest Burr Ridge|Chicago,Manilow Suites North Harbor Tower Chicago,0.524590163934
Extended Stay I|Chicago,Belden Stratford Hotel Chicago,0.451612903226
Fairfield Inn Willowbrook|Chicago,Fairfield Inn and Suites Downtown Chicago,0.62962962963
now Hilton Orrington not yet reported to the board|Chicago,Manilow Suites North Harbor Tower Chicago,0.481927710843
Hilton Garden Inn Evanston|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.63768115942
Holiday Inn Skokie|Chicago,Holiday Inn Hotel & Suites Downtown Chicago,0.625
OR|Chicago,Conrad Hotel Chicago,0.5
Doubletree|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.526315789474
Extended StayAmerica Skokie|Chicago,The Silversmith Hotel and Suites Chicago,0.44
Country Inn and Suites Gurnee|Chicago,Comfort Inn and Suites Downtown Chicago,0.615384615385
Hawthorn Suites Wadsworth|Chicago,Hampton Inn & Suites Downtown Chicago,0.592592592593
Candlewood Suites|Chicago,Comfort Suites Chicago,0.645161290323
La Quinta Inn|Chicago,La Quinta Inn & Suites Downtown Chicago,0.590909090909
Extended StayAmerica|Chicago,The Standard Club Hotel Chicago,0.486486486486
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
or|Chicago,Conrad Hotel Chicago,0.5
Hyatt Place|Chicago,Sutton Place Hotel Chicago,0.695652173913
Candlewood Suites|Chicago,Comfort Suites Chicago,0.645161290323
La Quinta|Chicago,Affinia Hotel Chicago,0.5
Westin Northwest|Chicago,The Westin Hotel River North Chicago,0.615384615385
Doubletree|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.526315789474
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
Hyatt Place|Chicago,Sutton Place Hotel Chicago,0.695652173913
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Days Inn Elk Grove|Chicago,Days Inn Great Lakes North Chicago,0.684210526316
Hyatt Lisle|Chicago,Hyatt Regency Hotel Chicago,0.583333333333
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Country Inn and Suites|Chicago,City Suites Hotel Chicago,0.689655172414
Holiday Inn Select Naperville|Chicago,Holiday Inn Mart Plaza Chicago,0.627450980392
Prime Hotel and Suites|Chicago,City Suites Hotel Chicago,0.666666666667
Candlewood Suites|Chicago,Comfort Suites Chicago,0.645161290323
OR|Chicago,Conrad Hotel Chicago,0.5
REVIEW|Chicago,Park View Hotel Chicago,0.666666666667
OR|Chicago,Conrad Hotel Chicago,0.5
Chicago Loop Hotel|Chicago,Chicago South Loop Hotel,0.571428571429
Hilton Conrad|Chicago,Conrad Hotel Chicago,0.631578947368
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
or|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
|Chicago,,0.0
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
or|Chicago,Conrad Hotel Chicago,0.5
or|Chicago,Conrad Hotel Chicago,0.5
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
Holiday Inn City CenterNavy Pier|Chicago,Holiday Inn Midway Airport Chicago,0.620689655172
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
REVIEW|Chicago,Park View Hotel Chicago,0.666666666667
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
previously|Chicago,Peninsula Hotel Chicago,0.526315789474
OR|Chicago,Conrad Hotel Chicago,0.5
Four Points|Chicago,Four Seasons Hotel Chicago,0.695652173913
W Illinois location|Chicago,Athletic Association Hotel Chicago,0.512820512821
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
OR|Chicago,Conrad Hotel Chicago,0.5
Holiday Inn Express Hotel Cass aka Holiday Inn Express Mag Mile|Chicago,Holiday Inn Express Hotel & Suites Midway Airport Chicago,0.627450980392
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
for a period didnt show Suite icon|Chicago,Fairfield Inn and Suites Downtown Chicago,0.507936507937
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Customer Favorite|Chicago,Comfort Suites Chicago,0.58064516129
OR|Chicago,Conrad Hotel Chicago,0.5
OR|Chicago,Conrad Hotel Chicago,0.5
Hotel Indigo Claridge Hotel|Chicago,Hotel Indigo Downtown Gold Coast Chicago,0.439024390244
REVIEW|Chicago,Park View Hotel Chicago,0.666666666667
OR|Chicago,Conrad Hotel Chicago,0.5
Renaissance North Shore|Chicago,Renaissance Downtown Hotel Chicago,0.697674418605
Embassy Suites Deerfield|Chicago,Embassy Suites Downtown Chicago,0.68085106383
Hyatt Deerfield|Chicago,Hyatt Regency Hotel Chicago,0.571428571429
Radisson Northbrook|Chicago,Renaissance Downtown Hotel Chicago,0.512820512821
